name,longitude,latitude,postcode,suburb
SHEPPARTON TECHNICAL SCHOOL,145.414030000365,-36.3662399988694,3630,Shepparton
NORTH SHEPPARTON SECONDARY COLLEGE,145.414030000365,-36.3662399988694,3630,Shepparton
CRANBOURNE HIGH SCHOOL,145.271029999891,-38.0753699992065,3977,Cranbourne North
LYNDHURST SECONDARY COLLEGE,145.271029999891,-38.0753699992065,3977,Cranbourne North
LALOR TECHNICAL SCHOOL,145.012699999724,-37.6667699990691,3075,Lalor
PETER LALOR SECONDARY COLLEGE,145.012699999724,-37.6667699990691,3075,Lalor
MYRTLEFORD SECONDARY COLLEGE,146.726259999917,-36.5487399993826,3737,Myrtleford
KOO-WEE-RUP SECONDARY COLLEGE,145.49680999946,-38.195959999535,3981,Koo Wee Rup
KOO-WEE-RUP HIGH SCHOOL,145.49680999946,-38.195959999535,3981,Koo Wee Rup
MYRTLEFORD HIGH SCHOOL,146.726259999917,-36.5487399993826,3737,Myrtleford
AVONDALE SECONDARY COLLEGE,144.861260000005,-37.7651299994538,3034,Avondale Heights
AVONDALE HIGH SCHOOL,144.861260000005,-37.7651299994538,3034,Avondale Heights
MAFFRA HIGH SCHOOL,146.982429999674,-37.9648799991366,3860,Maffra
MAFFRA SECONDARY COLLEGE,146.982429999674,-37.9648799991366,3860,Maffra
KNOX TECHNICAL SCHOOL,145.258479999672,-37.8565099988074,3153,Bayswater
KNOX SECONDARY COLLEGE,145.258479999672,-37.8565099988074,3153,Bayswater
PASCOE VALE GIRLS HIGH SCHOOL,144.935509999608,-37.7175499988666,3044,Pascoe Vale
PASCOE VALE GIRLS SECONDARY COLLEGE,144.935509999608,-37.7175499988666,3044,Pascoe Vale
WERRIBEE HIGH SCHOOL,144.668750000267,-37.9055199989608,3030,Werribee
WERRIBEE SECONDARY COLLEGE,144.668750000267,-37.9055199989608,3030,Werribee
CASTERTON SECONDARY COLLEGE,141.38749999947,-37.58877999912,3311,Casterton
CASTERTON HIGH SCHOOL,141.38749999947,-37.58877999912,3311,Casterton
NEWCOMB HIGH SCHOOL,144.395210000195,-38.17111999876,3219,Newcomb
NEWCOMB SECONDARY COLLEGE,144.395210000195,-38.17111999876,3219,Newcomb
NORWOOD HIGH SCHOOL,145.237609999871,-37.7997399995298,3134,Ringwood
NORWOOD SECONDARY COLLEGE,145.237609999871,-37.7997399995298,3134,Ringwood
FLEMINGTON SECONDARY COLLEGE,144.91792000025,-37.7842899992293,3031,Flemington
FLEMINGTON HIGH SCHOOL,144.91792000025,-37.7842899992293,3031,Flemington
BRENTWOOD SECONDARY COLLEGE,145.166349999624,-37.8994899992988,3150,Glen Waverley
BRENTWOOD HIGH SCHOOL,145.166349999624,-37.8994899992988,3150,Glen Waverley
DROUIN SECONDARY COLLEGE,145.850979999901,-38.1446499987305,3818,Drouin
DROUIN HIGH SCHOOL,145.850979999901,-38.1446499987305,3818,Drouin
ALTONA SECONDARY COLLEGE,144.817370000149,-37.8617899989557,3018,Altona
ALTONA HIGH SCHOOL,144.817370000149,-37.8617899989557,3018,Altona
BERWICK SECONDARY COLLEGE,145.365440000348,-38.0313799986423,3806,Berwick
BERWICK HIGH SCHOOL,145.365440000348,-38.0313799986423,3806,Berwick
SPRINGVALE HIGH SCHOOL,145.155979999446,-37.9490099989187,3171,Springvale
SPRINGVALE SECONDARY COLLEGE,145.155979999446,-37.9490099989187,3171,Springvale
BELL PARK SECONDARY COLLEGE,144.3348699996,-38.1056799992854,3215,Bell Park
BELL PARK TECHNICAL SCHOOL,144.3348699996,-38.1056799992854,3215,Bell Park
CHAFFEY SECONDARY COLLEGE,142.147989999621,-34.1957199986903,3500,Mildura
MILDURA TECHNICAL SCHOOL,142.147989999621,-34.1957199986903,3500,Mildura
CANTERBURY GIRLS SECONDARY COLLEGE,145.06910999986,-37.8202799989692,3126,Canterbury
CANTERBURY GIRLS HIGH SCHOOL,145.06910999986,-37.8202799989692,3126,Canterbury
VERMONT HIGH SCHOOL,145.199709999456,-37.8440999989056,3133,Vermont
VERMONT SECONDARY COLLEGE,145.199709999456,-37.8440999989056,3133,Vermont
FOREST HILL SECONDARY  COLLEGE  NUNAWADING CAMPUS,145.167369999753,-37.8359599994521,3131,Forest Hill
NUNAWADING HIGH SCHOOL,145.167369999753,-37.8359599994521,3131,Forest Hill
PRESTON SECONDARY COLLEGE,144.997369999999,-37.7417899988,3072,Preston
PRESTON TECHNICAL SCHOOL,144.997369999999,-37.7417899988,3072,Preston
ENDEAVOUR HILLS TECHNICAL SCHOOL,145.242369999637,-37.979009999045,3802,Endeavour Hills
WATTLE PARK HIGH SCHOOL,145.102640000179,-37.8426299988615,3125,Burwood
WATTLE PARK SECONDARY COLLEGE,145.102640000179,-37.8426299988615,3125,Burwood
KORUMBURRA HIGH SCHOOL,145.818760000135,-38.3056799987259,3988,Poowong East
KORUMBURRA SECONDARY COLLEGE,145.818760000135,-38.3056799987259,3988,Poowong East
MERBEIN SECONDARY COLLEGE,142.070979999666,-34.1695699990041,3505,Merbein
MERBEIN HIGH SCHOOL,142.070979999666,-34.1695699990041,3505,Merbein
MOUNT ELIZA HIGH SCHOOL,145.093550000552,-38.1896899990997,3930,Mount Eliza
MOUNT ELIZA SECONDARY COLLEGE,145.093550000552,-38.1896899990997,3930,Mount Eliza
BENDIGO SENIOR SECONDARY COLLEGE,144.279279999488,-36.7552899992032,3550,Bendigo
BENDIGO HIGH SCHOOL,144.279279999488,-36.7552899992032,3550,Bendigo
MONASH HIGH SCHOOL,145.145979999493,-37.9098499987517,3168,Notting Hill
MONASH SECONDARY COLLEGE,145.145979999493,-37.9098499987517,3168,Notting Hill
LAKES ENTRANCE POST PRIMARY SCHOOL,147.998419999718,-37.8713299993707,3909,Lakes Entrance
LAKES ENTRANCE SECONDARY COLLEGE,147.998419999718,-37.8713299993707,3909,Lakes Entrance
HEATHERHILL HIGH SCHOOL,145.150420000384,-37.9706799992728,3172,Springvale South
HEATHERHILL SECONDARY COLLEGE,145.150420000384,-37.9706799992728,3172,Springvale South
MORNINGTON SECONDARY COLLEGE,145.057770000052,-38.2166999987933,3931,Mornington
MORNINGTON TECHNICAL SCHOOL,145.057770000052,-38.2166999987933,3931,Mornington
FOOTSCRAY GIRLS SECONDARY COLLEGE,144.896810000444,-37.7926299995326,3011,Footscray
FOOTSCRAY GIRLS HIGH SCHOOL,144.896810000444,-37.7926299995326,3011,Footscray
VICTORIAN COLLEGE OF THE ARTS SCHOOL,144.964770000373,-37.8282199994539,3006,Southbank
VICTORIAN COLLEGE OF THE ARTS SECONDARY SCHOOL,144.964770000373,-37.8282199994539,3006,Southbank
FOREST HILL SECONDARY COLLEGE  BLACKBURN SOUTH CAMPUS,145.149590000153,-37.840959998833,3130,Blackburn South
BLACKBURN SOUTH HIGH SCHOOL,145.149590000153,-37.840959998833,3130,Blackburn South
FOREST HILL SECONDARY COLLEGE BURWOOD HEIGHTS CAMPUS,145.162090000387,-37.8484599990515,3151,Burwood East
BURWOOD HEIGHTS HIGH SCHOOL,145.162090000387,-37.8484599990515,3151,Burwood East
MIRBOO NORTH HIGH SCHOOL,146.1488299998,-38.4001699992492,3871,Mirboo North
MIRBOO NORTH SECONDARY COLLEGE,146.1488299998,-38.4001699992492,3871,Mirboo North
YARRAM HIGH SCHOOL,146.685409999869,-38.5674199995233,3971,Yarram
YARRAM SECONDARY COLLEGE,146.685409999869,-38.5674199995233,3971,Yarram
SCORESBY SECONDARY COLLEGE,145.236210000485,-37.8886299987282,3179,Scoresby
SCORESBY HIGH SCHOOL,145.236210000485,-37.8886299987282,3179,Scoresby
MURRUMBEENA HIGH SCHOOL,145.061809999735,-37.9042899994482,3163,Murrumbeena
MURRUMBEENA SECONDARY COLLEGE,145.061809999735,-37.9042899994482,3163,Murrumbeena
GOLDEN SQUARE HIGH SCHOOL,144.258479999784,-36.7803999992093,3555,Golden Square
GOLDEN SQUARE SECONDARY COLLEGE,144.258479999784,-36.7803999992093,3555,Golden Square
DIMBOOLA MEMORIAL SECONDARY COLLEGE,142.034420000236,-36.4498299988583,3414,Dimboola
DIMBOOLA MEMORIAL HIGH SCHOOL,142.034420000236,-36.4498299988583,3414,Dimboola
TALLANGATTA HIGH SCHOOL,147.172669999523,-36.2204299992976,3700,Tallangatta
TALLANGATTA SECONDARY COLLEGE,147.172669999523,-36.2204299992976,3700,Tallangatta
EUROA SECONDARY COLLEGE,145.564809999469,-36.7581899991756,3666,Euroa
EUROA HIGH SCHOOL,145.564809999469,-36.7581899991756,3666,Euroa
ROBINVALE SECONDARY COLLEGE,142.778480000026,-34.5881799988487,3549,Robinvale
ROBINVALE HIGH SCHOOL,142.778480000026,-34.5881799988487,3549,Robinvale
FOOTSCRAY CITY SECONDARY COLLEGE,144.893200000419,-37.7990099987463,3011,Footscray
FOOTSCRAY TECHNICAL SCHOOL,144.893200000419,-37.7990099987463,3011,Footscray
STAWELL SECONDARY COLLEGE,142.789789999831,-37.0619399990034,3380,Stawell
STAWELL HIGH SCHOOL,142.789789999831,-37.0619399990034,3380,Stawell
PARKWOOD HIGH SCHOOL,145.238760000125,-37.7840099987218,3134,Ringwood North
BEECHWORTH SECONDARY COLLEGE,146.690769999563,-36.3472099987707,3747,Beechworth
BEECHWORTH HIGH SCHOOL,146.690769999563,-36.3472099987707,3747,Beechworth
HIGHVALE HIGH SCHOOL,145.176829999802,-37.8653999994489,3150,Glen Waverley
HIGHVALE SECONDARY COLLEGE,145.176829999802,-37.8653999994489,3150,Glen Waverley
LAKESIDE HIGH SCHOOL,144.980420000126,-37.7109599987724,3073,Reservoir
LAKESIDE SECONDARY COLLEGE,144.980420000126,-37.7109599987724,3073,Reservoir
Wonthaggi Technical Sschool,145.59806000024,-38.6111099995159,3995,Wonthaggi
Wonthaggi Secondary College McBride Campus,145.59806000024,-38.6111099995159,3995,Wonthaggi
MCKINNON HIGH SCHOOL,145.065020000522,-37.9115599994953,3165,Bentleigh East
MCKINNON SECONDARY COLLEGE,145.065020000522,-37.9115599994953,3165,Bentleigh East
SYNDAL TECHNICAL SCHOOL,145.139870000426,-37.8770699992502,3149,Mount Waverley
LAWRENCE SECONDARY COLLEGE,145.139870000426,-37.8770699992502,3149,Mount Waverley
KOONUNG SECONDARY COLLEGE,145.117569999881,-37.8021799988982,3129,Mont Albert North
KOONUNG HIGH SCHOOL,145.117569999881,-37.8021799988982,3129,Mont Albert North
EPPING SECONDARY COLLEGE,145.033429999663,-37.6439899990099,3076,Epping
EPPING HIGH SCHOOL,145.033429999663,-37.6439899990099,3076,Epping
WARRACKNABEAL SECONDARY COLLEGE,142.390799999753,-36.2576699986914,3393,Warracknabeal
WARRACKNABEAL HIGH SCHOOL,142.390799999753,-36.2576699986914,3393,Warracknabeal
FLORA HILL SECONDARY COLLEGE,144.29760000053,-36.7757799987523,3550,Flora Hill
FLORA HILL HIGH SCHOOL,144.29760000053,-36.7757799987523,3550,Flora Hill
OUYEN SECONDARY COLLEGE,142.325979999641,-35.0628999995525,3490,Ouyen
OUYEN HIGH SCHOOL,142.325979999641,-35.0628999995525,3490,Ouyen
CHARLTON SECONDARY COLLEGE,143.359029999661,-36.2695699992307,3525,Charlton
CHARLTON HIGH SCHOOL,143.359029999661,-36.2695699992307,3525,Charlton
KEON PARK TECHNICAL SCHOOL,145.010140000509,-37.6995699994179,3073,Reservoir
KEON PARK SECONDARY COLLEGE,145.010140000509,-37.6995699994179,3073,Reservoir
BRIGHTON SECONDARY COLLEGE,145.019120000066,-37.9201399990561,3187,Brighton East
BRIGHTON HIGH SCHOOL,145.019120000066,-37.9201399990561,3187,Brighton East
PYRAMID HILL COLLEGE,144.114589999951,-36.0506799987183,3575,Pyramid Hill
PYRAMID HILL HIGHER ELEMENTARY SCHOOL,144.114589999951,-36.0506799987183,3575,Pyramid Hill
MERRILANDS HIGH SCHOOL,145.004310000449,-37.697629999062,3073,Reservoir
MERRILANDS SECONDARY COLLEGE,145.004310000449,-37.697629999062,3073,Reservoir
ALEXANDRA SECONDARY COLLEGE,145.701480000168,-37.1944799988563,3714,Alexandra
ALEXANDRA HIGH SCHOOL,145.701480000168,-37.1944799988563,3714,Alexandra
PRAHRAN HIGH SCHOOL,144.991170000419,-37.8517399990571,3181,Windsor
PRAHRAN SECONDARY COLLEGE,144.991170000419,-37.8517399990571,3181,Windsor
DEBNEY PARK SECONDARY COLLEGE,144.933240000422,-37.7821399992871,3032,Travancore
DEBNEY PARK HIGH SCHOOL,144.933240000422,-37.7821399992871,3032,Travancore
BLACKBURN SECONDARY COLLEGE KOONUNG ROAD,145.151530000281,-37.806509999293,3130,Blackburn North
BLACKBURN TECHNICAL SCHOOL,145.151530000281,-37.806509999293,3130,Blackburn North
ROSEBUD SECONDARY COLLEGE,144.887450000396,-38.3675999987613,3939,Rosebud
ROSEBUD HIGH SCHOOL,144.887450000396,-38.3675999987613,3939,Rosebud
DROMANA SECONDARY COLLEGE,145.013590000431,-38.3426199988546,3936,Dromana
DROMANA TECHNICAL SCHOOL,145.013590000431,-38.3426199988546,3936,Dromana
WONTHAGGI HIGH SCHOOL,145.592089999765,-38.6076299987304,3995,Wonthaggi
WONTHAGGI SECONDARY COLLEGE DUDLEY CAMPUS,145.592089999765,-38.6076299987304,3995,Wonthaggi
BOORT HIGH SCHOOL,143.724309999812,-36.1151299987061,3537,Boort
MOUNT BEAUTY SECONDARY COLLEGE,147.167290000065,-36.7402899988994,3699,Mount Beauty
MOUNT BEAUTY HIGH SCHOOL,147.167290000065,-36.7402899988994,3699,Mount Beauty
HAMPTON PARK SECONDARY COLLEGE,145.259890000461,-38.0348499991627,3976,Hampton Park
BOX FOREST SECONDARY COLLEGE OAK PARK CAMPUS,144.925700000504,-37.7142899991405,3046,Oak Park
OAK PARK SECONDARY COLLEGE,144.925700000504,-37.7142899991405,3046,Oak Park
KANIVA HIGH SCHOOL,141.237650000354,-36.3853999989605,3419,Kaniva
KANIVA SECONDARY COLLEGE,141.237650000354,-36.3853999989605,3419,Kaniva
GLADSTONE PARK HIGH SCHOOL,144.890010000134,-37.6897499994596,3043,Gladstone Park
GLADSTONE PARK SECONDARY COLLEGE,144.890010000134,-37.6897499994596,3043,Gladstone Park
KANGAROO FLAT TECHNICAL SCHOOL,144.234030000068,-36.7906799989247,3555,Kangaroo Flat
KANGAROO FLAT SECONDARY COLLEGE,144.234030000068,-36.7906799989247,3555,Kangaroo Flat
SYNDAL HIGH SCHOOL,145.139589999575,-37.8767899991668,3149,Mount Waverley
SYNDAL SECONDARY COLLEGE,145.139589999575,-37.8767899991668,3149,Mount Waverley
BROADMEADOWS TECHNICAL SCHOOL,144.928760000497,-37.6681799987392,3047,Dallas
SOMERTON SECONDARY COLLEGE,144.928760000497,-37.6681799987392,3047,Dallas
CAULFIELD SECONDARY COLLEGE,145.037779999837,-37.8852599991051,3145,Caulfield East
CAULFIELD HIGH SCHOOL,145.037779999837,-37.8852599991051,3145,Caulfield East
EAGLEHAWK SECONDARY COLLEGE,144.261630000015,-36.7200499986812,3556,Eaglehawk
EAGLEHAWK TECHNICAL SCHOOL,144.261630000015,-36.7200499986812,3556,Eaglehawk
EAGLEHAWK HIGH SCHOOL,144.261630000015,-36.7200499986812,3556,Eaglehawk
DONCASTER SECONDARY COLLEGE,145.138060000239,-37.7845699987267,3108,Doncaster
DONCASTER HIGH SCHOOL,145.138060000239,-37.7845699987267,3108,Doncaster
KYNETON SECONDARY COLLEGE,144.458180000305,-37.2513199987839,3444,Kyneton
KYNETON TECHNICAL SCHOOL,144.458180000305,-37.2513199987839,3444,Kyneton
KYNETON HIGH SCHOOL,144.458180000305,-37.2513199987839,3444,Kyneton
BROADMEADOWS SECONDARY COLLEGE,144.930140000282,-37.6803999992768,3047,Broadmeadows
BROADMEADOWS HIGH SCHOOL,144.930140000282,-37.6803999992768,3047,Broadmeadows
WHITTLESEA TECHNICAL SCHOOL,145.120180000302,-37.5150299988335,3757,Whittlesea
WHITTLESEA SECONDARY COLLEGE,145.120180000302,-37.5150299988335,3757,Whittlesea
RINGWOOD HIGH SCHOOL,145.239149999744,-37.8165899989063,3134,Ringwood
RINGWOOD SECONDARY COLLEGE,145.239149999744,-37.8165899989063,3134,Ringwood
ERINBANK SECONDARY COLLEGE,144.906530000491,-37.6715099993926,3049,Westmeadows
ERINBANK HIGH SCHOOL,144.906530000491,-37.6715099993926,3049,Westmeadows
BAYSWATER SECONDARY COLLEGE,145.262000000428,-37.839019998666,3153,Bayswater
BAYSWATER HIGH SCHOOL,145.262000000428,-37.839019998666,3153,Bayswater
IRYMPLE TECHNICAL SCHOOL,142.164710000056,-34.2323099990352,3498,Irymple
IRYMPLE SECONDARY COLLEGE,142.164710000056,-34.2323099990352,3498,Irymple
SAINT ARNAUD SECONDARY COLLEGE,143.250940000079,-36.6095299994631,3478,Saint Arnaud
SAINT ARNAUD HIGH SCHOOL,143.250940000079,-36.6095299994631,3478,Saint Arnaud
MOUNT WAVERLEY HIGH SCHOOL,145.132319999981,-37.8690699988066,3149,Mount Waverley
MOUNT WAVERLEY SECONDARY COLLEGE,145.132319999981,-37.8690699988066,3149,Mount Waverley
FOOTSCRAY HIGH SCHOOL,144.871260000101,-37.822899999522,3013,Yarraville
FOOTSCRAY/YARRAVILLE SECONDARY COLLEGE,144.871260000101,-37.822899999522,3013,Yarraville
EASTERN SECONDARY COLLEGE,145.238479999747,-37.8240099991738,3135,Heathmont
RINGWOOD TECHNICAL SCHOOL,145.238479999747,-37.8240099991738,3135,Heathmont
EAST DONCASTER SECONDARY COLLEGE,145.158559999677,-37.7821099990966,3109,Doncaster East
DONCASTER EAST HIGH SCHOOL,145.158559999677,-37.7821099990966,3109,Doncaster East
QUEENS PARK SECONDARY COLLEGE,144.924029999547,-37.756239998737,3040,Essendon
ESSENDON TECHNICAL SCHOOL,144.924029999547,-37.756239998737,3040,Essendon
HOPPERS CROSSING POST PRIMARY SCHOOL,144.695359999511,-37.8712099990455,3029,Hoppers Crossing
HOPPERS CROSSING SECONDARY COLLEGE,144.695359999511,-37.8712099990455,3029,Hoppers Crossing
KURUNJANG SECONDARY COLLEGE,144.585960000561,-37.6728999994979,3337,Kurunjang
KURUNJANG POST PRIMARY SCHOOL,144.585960000561,-37.6728999994979,3337,Kurunjang
PRINCESS HILL SECONDARY COLLEGE,144.964310000347,-37.7837399993848,3054,Princes Hill
PRINCESS HILL HIGH SCHOOL,144.964310000347,-37.7837399993848,3054,Princes Hill
MELTON HIGH SCHOOL,144.568220000291,-37.6817399993456,3337,Melton West
MELTON SECONDARY COLLEGE,144.568220000291,-37.6817399993456,3337,Melton West
STRATHMORE HIGH SCHOOL,144.926649999689,-37.7369399987854,3041,Strathmore
STRATHMORE SECONDARY COLLEGE,144.926649999689,-37.7369399987854,3041,Strathmore
ARARAT SECONDARY COLLEGE SENIOR SCHOOL CAMPUS,142.922370000295,-37.2923499987962,3377,Ararat
ARARAT TECHNICAL SCHOOL,142.922370000295,-37.2923499987962,3377,Ararat
EUMEMMERRING SECONDARY COLLEGE FOUNTAIN GATE CAMPUS,145.294869999943,-38.005679999311,3805,Narre Warren
EUMEMMERRING SECONDARY COLLEGE,145.294869999943,-38.005679999311,3805,Narre Warren
EUMEMMERRING SECONDARY COLLEGE HALLAM CAMPUS,145.260979999985,-38.0015099987529,3803,Hallam
EUMEMMERRING SECONDARY COLLEGE,145.260979999985,-38.0015099987529,3803,Hallam
ALBERT PARK HIGH SCHOOL,144.947369999467,-37.8442899990692,3206,Albert Park
HOBSONS BAY SECONDARY COLLEGE,144.947369999467,-37.8442899990692,3206,Albert Park
CORIO NORTH HIGH SCHOOL,144.363339999784,-38.0641499991132,3214,Corio
COOMOORA SECONDARY COLLEGE,145.152090000451,-37.9815099992859,3172,Springvale South
COOMOORA HIGH SCHOOL,145.152090000451,-37.9815099992859,3172,Springvale South
FITZROY SECONDARY COLLEGE,144.987479999577,-37.7848999987339,3068,Fitzroy North
FITZROY HIGH SCHOOL,144.987479999577,-37.7848999987339,3068,Fitzroy North
ARARAT COMMUNITY COLLEGE SECONDARY,142.92197000052,-37.2859899990166,3377,Ararat
DAREBIN SECONDARY COLLEGE,145.008760000535,-37.7615099990625,3071,Thornbury
NORTHCOTE TECHNICAL SCHOOL,145.008760000535,-37.7615099990625,3071,Thornbury
ARARAT SECONDARY COLLEGE MIDDLE SCHOOL CAMPUS,142.92197000052,-37.2859899990166,3377,Ararat
COHUNA SECONDARY COLLEGE,144.226430000084,-35.8134899989643,3568,Cohuna
COHUNA HIGH SCHOOL,144.226430000084,-35.8134899989643,3568,Cohuna
RICHMOND HIGH SCHOOL,145.002689999718,-37.8173899991311,3121,Richmond
RICHMOND SECONDARY COLLEGE,145.002689999718,-37.8173899991311,3121,Richmond
SEAFORD-CARRUM SECONDARY COLLEGE,145.136259999468,-38.0834599986418,3198,Seaford
PATTERSON RIVER SECONDARY COLLEGE SEAFORD CAMPUS,145.136259999468,-38.0834599986418,3198,Seaford
BONBEACH SECONDARY COLLEGE,145.125419999842,-38.0665099988296,3196,Bonbeach
PATTERSON RIVER SECONDARY COLLEGE BONBEACH CAMPUS,145.125419999842,-38.0665099988296,3196,Bonbeach
PRESTON EAST TECHNICAL SCHOOL,145.025379999576,-37.7400499990102,3072,Preston
NORTHLAND SECONDARY COLLEGE,145.025379999576,-37.7400499990102,3072,Preston
WODONGA TECHNICAL SCHOOL,146.890699999462,-36.13039999872,3690,Wodonga
MITCHELL SECONDARY COLLEGE,146.890699999462,-36.13039999872,3690,Wodonga
RED CLIFFS HIGH SCHOOL,142.195460000441,-34.2987899988469,3496,Red Cliffs
RED CLIFFS SECONDARY COLLEGE,142.195460000441,-34.2987899988469,3496,Red Cliffs
DAYLESFORD SECONDARY COLLEGE,144.151860000244,-37.334649999467,3460,Daylesford
DAYLESFORD TECHNICAL SCHOOL,144.151860000244,-37.334649999467,3460,Daylesford
DAYLESFORD HIGH SCHOOL,144.151860000244,-37.334649999467,3460,Daylesford
NOBLE PARK SECONDARY COLLEGE,145.18237999965,-37.9701999992112,3174,Noble Park
EDENHOPE COLLEGE,141.301260000275,-37.0334599993586,3318,Edenhope
EDENHOPE SECONDARY COLLEGE,141.301260000275,-37.0334599993586,3318,Edenhope
THE GRANGE SECONDARY COLLEGE,144.675700000191,-37.8590099991557,3029,Hoppers Crossing
GEELONG NORTH HIGH SCHOOL,144.340800000443,-38.1099399994068,3215,North Geelong
NORTH GEELONG SECONDARY COLLEGE,144.340800000443,-38.1099399994068,3215,North Geelong
LILYDALE HIGH SCHOOL,145.343919999623,-37.7606799990962,3140,Lilydale
BELLARINE SECONDARY COLLEGE OCEAN GROVE CAMPUS,144.533480000426,-38.2587399993596,3226,Ocean Grove
QUEENSCLIFF HIGH SCHOOL,144.533480000426,-38.2587399993596,3226,Ocean Grove
BELLARINE SECONDARY COLLEGE QUEENSCLIFF CAMPUS,144.646810000253,-38.2684599988953,3225,Queenscliff
QUEENSCLIFF HIGH SCHOOL,144.646810000253,-38.2684599988953,3225,Queenscliff
BAYSIDE SECONDARY COLLEGE PAISLEY CAMPUS,144.863480000509,-37.8434599988648,3015,Newport
PAISLEY SECONDARY COLLEGE,144.863480000509,-37.8434599988648,3015,Newport
BAYSIDE SECONDARY COLLEGE ALTONA NORTH CAMPUS,144.84666999946,-37.8369299993207,3025,Altona North
ALTONA NORTH HIGH SCHOOL,144.84666999946,-37.8369299993207,3025,Altona North
GEELONG EAST TECHNICAL SCHOOL,144.382369999583,-38.1734599993945,3219,East Geelong
JAMES HARRISON SECONDARY COLLEGE,144.382369999583,-38.1734599993945,3219,East Geelong
MAROONDAH HIGH SCHOOL,145.262019999821,-37.7955099988962,3136,Croydon
MAROONDAH SECONDARY COLLEGE,145.262019999821,-37.7955099988962,3136,Croydon
BAIMBRIDGE COLLEGE,142.014640000191,-37.7332999987407,3300,Hamilton
HAMILTON TECHNICAL SCHOOL,142.014640000191,-37.7332999987407,3300,Hamilton
MURRAYVILLE COMMUNITY COLLEGE,141.178200000117,-35.2656799988383,3512,Murrayville
MURRAYVILLE HIGH SCHOOL,141.178200000117,-35.2656799988383,3512,Murrayville
BALLARAT NORTH TECHNICAL SCHOOL,143.853929999915,-37.5347299987826,3350,Invermay Park
MIDLANDS SECONDARY COLLEGE SENIOR CAMPUS,143.853929999915,-37.5347299987826,3350,Invermay Park
WENDOUREE SECONDARY COLLEGE,143.833479999751,-37.5198499989074,3355,Wendouree
WENDOUREE HIGH SCHOOL,143.833479999751,-37.5198499989074,3355,Wendouree
JOHN GARDINER HIGH SCHOOL,145.045069999564,-37.8398699988445,3123,Hawthorn East
HAWTHORN SECONDARY COLLEGE,145.045069999564,-37.8398699988445,3123,Hawthorn East
BALLARAT EAST SECONDARY COLLEGE,143.89265000033,-37.5590099988884,3350,Ballarat East
BALLARAT EAST HIGH SCHOOL,143.89265000033,-37.5590099988884,3350,Ballarat East
MORTLAKE P12 COLLEGE,142.810979999589,-38.0862399989497,3272,Mortlake
MORTLAKE SECONDARY COLLEGE,142.810979999589,-38.0862399989497,3272,Mortlake
MORTLAKE HIGH SCHOOL,142.810979999589,-38.0862399989497,3272,Mortlake
BAYSIDE SECONDARY COLLEGE WILLIAMSTOWN CAMPUS,144.886389999973,-37.8580399989972,3016,Williamstown
WILLIAMSTOWN NORTH SECONDARY COLLEGE,144.886389999973,-37.8580399989972,3016,Williamstown
BOX FOREST SECONDARY COLLEGE HADFIELD CAMPUS,144.946809999911,-37.7165099993892,3044,Pascoe Vale
HADFIELD SECONDARY COLLEGE,144.946809999911,-37.7165099993892,3044,Pascoe Vale
BOX FOREST SECONDARY COLLEGE SENIOR CAMPUS,144.927090000352,-37.7051299987452,3046,Glenroy
GLENROY TECHNICAL SCHOOL,144.927090000352,-37.7051299987452,3046,Glenroy
ROCHESTER SECONDARY COLLEGE,144.698700000079,-36.352769999505,3561,Rochester
ROCHESTER HIGH SCHOOL,144.698700000079,-36.352769999505,3561,Rochester
KINGSBURY TECHNICAL SCHOOL,145.028760000249,-37.7140099987681,3083,Kingsbury
MILDURA HIGH SCHOOL,142.145400000011,-34.1979899991106,3500,Mildura
MILDURA SENIOR COLLEGE,142.145400000011,-34.1979899991106,3500,Mildura
MILDURA SECONDARY COLLEGE,142.145400000011,-34.1979899991106,3500,Mildura
MONBULK SECONDARY COLLEGE,145.427809999582,-37.8831599987696,3793,Monbulk
MONBULK COLLEGE,145.427809999582,-37.8831599987696,3793,Monbulk
NIDDRIE TECHNICAL SCHOOL,144.88619000056,-37.7466699989594,3042,Niddrie
NIDDRIE SECONDARY COLLEGE,144.88619000056,-37.7466699989594,3042,Niddrie
SEA LAKE SECONDARY COLLEGE,142.853200000135,-35.50900999866,3533,Sea Lake
TYRRELL COLLEGE,142.853200000135,-35.50900999866,3533,Sea Lake
HORSHAM SECONDARY COLLEGE,142.184109999967,-36.7116499988548,3400,Horsham
HORSHAM COLLEGE,142.184109999967,-36.7116499988548,3400,Horsham
BOX HILL SENIOR SECONDARY COLLEGE,145.111910000467,-37.8092299989695,3129,Mont Albert North
BOX HILL TECHNICAL COLLEGE,145.111910000467,-37.8092299989695,3129,Mont Albert North
HEYWOOD HIGH SCHOOL,141.620510000267,-38.1292499987327,3304,Heywood
HEYWOOD DISTRICT SECONDARY COLLEGE,141.620510000267,-38.1292499987327,3304,Heywood
SWINBURNE SECONDARY COLLEGE,145.040830000191,-37.823119999521,3122,Hawthorn
SWINBURNE SENIOR SECONDARY COLLEGE,145.040830000191,-37.823119999521,3122,Hawthorn
MOE HIGH SCHOOL,146.249310000488,-38.1817899992801,3825,Moe
LOWANNA COLLEGE MOE CAMPUS,146.249310000488,-38.1817899992801,3825,Moe
Rubicon Outdoor Centre,145.821389999904,-37.2949999993915,3712,Rubicon
