name,longitude,latitude
HOLEY PLAINS PARK,146.895139999846,-38.2198499988049
LOCKHART RACECOURSE RESERVE,140.971259999659,-36.3495699988171
CUMBERLAND RIVER RESERVE,143.946810000524,-38.5726299993543
CUMBERLAND,143.946810000524,-38.5726299993543
YALCA RECREATION RESERVE,145.233689999927,-35.9272599990989
YAMALA PARK,145.10402999959,-38.1659599992198
WYATTS RESERVE,148.189869999562,-37.4403999995122
KILORAN PARK,145.310140000128,-37.7923499989519
KIM RESERVE,144.841259999931,-37.8628999987071
KIMBERLEY RESERVE,145.309870000408,-37.751789998767
FISHER RESERVE,144.980669999562,-37.7730499992585
FAIRFIELD PARK,145.011530000328,-37.7856799994603
FAIRPARK RESERVE,145.262920000079,-37.8690099989555
FAIRVIEW PARK RESERVE,145.024029999721,-37.830129999109
FAIRY PARK,144.261810000432,-37.8915099995302
FALLS CREEK PICNIC AREA,145.567639999527,-37.4226299988937
WOORALLA RESERVE,145.093479999449,-38.218739998849
YEA PONY CLUB,145.397640000069,-37.2120699993307
YEA RIVER PARK,145.413199999572,-37.4781799989207
YELLINGBO STATE FAUNAL RESERVE,145.497639999523,-37.8353999990815
KINDER SMITH RESERVE,144.849359999518,-37.7840799991245
KINGFISHER RESERVE,145.238229999691,-37.9773799993548
KINGLAKE WEST BUSHLAND RESERVE,145.234590000129,-37.4784599990395
KINGS DOMAIN,144.975190000214,-37.8264099986735
FAULKNER RESERVE,146.959309999761,-36.7434599992803
FAWKNER PARK,144.981740000064,-37.8409899987501
FEARON RESERVE,144.894040000563,-37.8670999990078
S FELL RESERVE,144.84376000018,-37.860399998803
ESSEX HEIGHTS RESERVE,145.113749999967,-37.8636599991498
ESSEX RESERVE,145.235420000374,-37.9687399995112
J P ESSLEMONT RESERVE,144.977920000431,-37.7742899992243
J T GRAY RESERVE,144.865010000125,-37.8566299987396
GORDON BARNARD RESERVE,145.086050000349,-37.8012299987947
CHARLTON GOLF COURSE,143.327650000228,-36.2556799993619
CHATEAU REMY,143.405149999805,-37.069849998877
CHILLINGOLLAH FAUNAL RESERVE,143.02931000004,-35.2559599994935
KINGS PARK,145.129860000173,-37.0231999986744
KINGS PARK,145.300699999762,-37.8954999990006
KINGS RESERVE,144.775980000444,-37.7328999988602
TUNGAMAH RECREATION RESERVE,145.876290000433,-36.1685399988748
WHARPARILLA FLORA RESERVE,144.722089999847,-36.1223499988362
WHATMOUGH PARK,145.104090000479,-37.7000099989272
WHIPSTICK GULLY,145.219310000206,-37.7431799993279
THE WHIPSTICK,144.260420000516,-36.6523499989452
WHIPSTICK STATE PARK,144.260420000516,-36.6523499989452
ADRIAN BUTLER OVAL,145.142920000404,-38.1537399988392
GRACE PARK,145.028569999873,-37.8204599993382
KEITH WISHART RESERVE,145.228199999594,-37.9912399986861
LORNE FOREST PARK,143.904869999965,-38.5587399987839
LYONS BUSHLAND RESERVE,141.449029999789,-38.0053999992063
MACARTHUR OLD RACECOURSE RESERVE,141.986809999904,-38.0317899992152
G F STIRLING RESERVE,144.786489999504,-37.8766399993826
SPRINGFIELD PARK,145.133830000469,-37.8092899991412
STANHOPE RECREATION RESERVE,144.990250000506,-36.4480399987669
EASTERN PARK,144.38127999965,-38.1535699989803
TURTONS CREEK PICNIC AREA,146.243759999981,-38.5312399993501
WICKHAM PARK,142.379589999738,-38.1909599992275
MEDWAY GOLF COURSE,144.866529999802,-37.7734599989791
BUCHAN HEADWATERS WILDERNESS ZONE,148.092090000034,-37.0573499990545
JOAN PHILLIPS RESERVE,145.278159999566,-37.9666399990486
IVENS RESERVE,145.315659999547,-37.9895099990046
JACANA RESERVE,144.904419999526,-37.6830599995068
JACK GRUT RESERVE,145.098850000377,-38.0092999986942
J J JACKSON RESERVE,144.976809999752,-37.732069999279
Werribee Gorge National Park,144.343759999593,-37.6603299986489
WERRIBEE PARK,144.674309999915,-37.9273499993991
STEELS CREEK PICNIC GROUND,145.372639999646,-37.5787399992527
DELLEYS DELL,142.507369999569,-37.1828999993035
A E BROWN RESERVE,145.355100000226,-38.0273199992065
JAMES ALEXANDER RESERVE,145.258990000327,-37.9832099994631
JAMES COOK RESERVE,145.246749999701,-37.9798299993212
STEPHEN CALLEJA RESERVE,144.760699999456,-37.7440099986893
ARDRIE PARK,145.053870000319,-37.8791699986617
CATHKIN RESERVE,145.580980000303,-37.1595699990841
AVOCA GOLF CLUB,143.472920000496,-37.0917899989428
GRAMPIANS GOLF COURSE,142.323479999645,-37.6031799986836
VAN CLEEF RESERVE,145.791210000462,-38.6762899987226
VICTOR IAN FOSTER RESERVE,144.934259999879,-37.590239999123
VICTORIA PARK,144.996579999468,-37.7982499992668
VICTORIA PARK,145.047749999492,-37.8023299993546
VICTORIA PARK,146.982359999472,-37.9601499987642
FAIRY DELL SCENIC RESERVE,147.777090000119,-37.6892899991447
FARNHAM STREET PARK,144.929869999561,-37.7826299987779
J P FAWKNER RESERVE,144.910830000068,-37.7191699995161
CANTERBURY GARDENS RESERVE,145.294219999771,-37.8308599987693
CAPE HOWE WILDERNESS ZONE,149.875139999604,-37.5142899988762
HAROLD HOLT MARINE RESERVE,144.662089999794,-38.3145699991508
TULIP STREET RESERVE,145.022319999755,-37.9618299986551
FERNDALE PARK,145.069259999847,-37.8526999987231
FERNSHAW RESERVE,145.604030000175,-37.6148499990071
ASHBURTON PARK,145.086800000303,-37.8633399994912
T W ANDREWS PARK,145.018020000521,-37.7155599993839
ANGLISS RESERVE,144.869699999758,-37.8173699994586
P A BURNS RESERVE,144.852639999496,-37.8631799986813
CENTENARY PARK,146.96417000049,-36.7256499992064
CENTRAL PARK,145.048909999655,-37.8660199988081
CENTRAL RESERVE,145.161719999979,-37.8912599988792
MIDDLE GULLY RESERVE,144.561530000024,-37.4195699986585
YARRALEEN RESERVE,145.089390000327,-37.7708699995062
LAGOON RESERVE,144.944330000261,-37.8411999994708
LAHINCH RESERVE,144.925700000446,-37.693179999128
LAKE CORRINGLE GAME RESERVE,148.51125999984,-37.765129999383
LAKE CURLIP STATE GAME RESERVE,148.567919999995,-37.7551299995347
LAKE MOUNTAIN ALPINE RESERVE,145.88097999979,-37.5170699992214
LAKE RESERVE,144.968390000342,-37.7330599986943
LAKE TYERS ABORIGINAL RESERVE,148.108760000417,-37.805399998721
LAKE TYERS PUBLIC HALL,148.051260000482,-37.8523499993572
KUDD PARK RESERVE,145.907449999485,-38.0311399994684
KOOLANGARRA PARK,145.716219999746,-38.0979199988616
KOOLUNGA RESERVE,145.294590000018,-37.869569999528
KOOMBA PARK,145.214060000364,-37.8477599995052
PASCOE RESERVE,143.745140000478,-37.0556399989959
GLENDONALD PARK,146.422590000051,-38.3203699988632
TYROL PARK,145.190189999755,-37.8613999993152
FERNTREE GULLY NATIONAL PARK,145.318199999848,-37.8798499992788
C C CALDER RESERVE,144.972919999627,-37.7473499993435
ANTONIO PARK,145.208100000502,-37.8143899990817
GLENORCHY GOLF CLUB,142.657650000158,-36.9076299992869
TREASURY GARDENS,144.976149999686,-37.8141099989038
KOONOOMOO RECREATION GROUND,145.576259999742,-35.89289999869
KOONUNG PARK,145.087640000363,-37.7781799987127
KOONUNG PARK,145.150559999768,-37.8087999991892
KOORNANG PARK,145.05245000042,-37.8947299987372
KOOYONG GARDENS,145.031460000197,-37.8425899989022
KELVIN THOMSON PARK,144.930570000203,-37.7361699994471
H D GRAHAM RESERVE,144.796270000048,-37.8786399987841
GRANDFILL RESERVE,145.271439999976,-37.7943099987197
DARLING GARDENS,144.992459999927,-37.7910699987273
GUNNS ROAD RESERVE,145.260930000414,-37.9959999993404
LLOYD PARK,145.349369999487,-37.9536599990218
LLOYD PARK,145.191060000209,-38.1490999986373
LLOYD RESERVE,144.822920000379,-37.7641499993315
LOCKINGTON RECREATION RESERVE,144.540559999734,-36.2659999993828
LOCKSLEY RECREATION RESERVE,145.332640000161,-36.8342899994129
BELMONT COMMON,144.35169999957,-38.1705999993166
BELMONT PARK,145.069660000331,-37.8156799990917
BEN ALEXANDER PLAYGROUND,144.998199999464,-37.8190099988789
BEN CAIRN RESERVE,145.616810000018,-37.7215099988653
PHILLIPS GARDENS,143.737100000486,-37.0489099987735
Paddys Ranges State Park,143.70167000015,-37.0860999990599
Burke Road South Reserve ,145.050280000434,-37.8491999988856
PEEL STREET OVAL,143.731809999954,-37.0406799988505
DANDENONG POLICE PADDOCKS,145.248200000481,-37.9598499988595
GREENSBOROUGH PARK,145.105909999478,-37.6999599988707
GREENWICH RESERVE,144.900090000225,-37.8526599986463
KEPPELS FALLS SCENIC RESERVE,145.844309999651,-37.4965099989277
SWAGMANS HAT FUN PARK,145.488760000155,-38.4334599989252
THE BEECHES PICNIC GROUND,145.830139999946,-37.4834599987718
WILKES CREEK PICNIC GROUND,145.722920000305,-37.5287399986489
LOG CABIN CARAVAN PARK,145.175419999934,-38.1434599986513
STEEPBANK PICNIC AREA,141.490700000047,-37.9340099990033
ARALUEN RECREATION RESERVE,147.09197999987,-38.1072199990937
CYRIL FOX RECREATION RESERVE,145.202090000359,-38.3592899994512
CRYSTAL PARK,145.131909999978,-38.0966599986727
N J TELFER RESERVE,145.064849999631,-37.704419998719
WILLIAM MCBRIAR RECREATION RESERVE,147.580419999932,-37.7976299992415
YELLOW DOG PICNIC GROUND,145.775980000083,-37.5226299986708
BERRY HIGGS PLAYGROUND,145.871260000067,-37.5142899994097
WAVERLEY PARK,145.069309999752,-37.877899998758
WEATHERHEAD FOREST RESERVE,145.614030000372,-38.0309599988317
DIXON FIELD,144.584049999492,-37.4836399988736
DOAKS RESERVE,144.517899999493,-36.816389998735
DOBSON RESERVE,144.86684999979,-37.7875799994707
ANAKIE RECREATION RESERVE,144.192089999772,-37.9303999991331
ALISTAIR KNOX PARK,145.143900000378,-37.7194599991625
WOODLANDS PARK,144.911899999596,-37.7427899986971
LALOR RESERVE,145.017090000013,-37.6678999988244
Langwarrin Flora and Fauna Reserve,145.176629999551,-38.1748099994791
LAKE TYERS RECREATION RESERVE,148.052520000314,-37.8539299987392
POREPUNKAH RECREATION RESERVE,146.911819999969,-36.6981399990523
DALTON RESERVE,144.274870000072,-35.8237399990477
Dampr Creek Reserve,145.122990000151,-37.8684099987686
DOROTHY LAVER RESERVE,145.064029999726,-37.8659599990989
DORSET PUBLIC GOLF COURSE,145.300130000542,-37.8054099987887
COATESVILLE RESERVE,145.078480000545,-37.9209599994993
SWAN HILL PIONEER SETTLEMENT,143.564310000108,-35.3484599989062
ABERFELDIE PARK,144.901420000474,-37.762469999178
ZERBES RESERVE,145.161019999924,-37.7782999995074
ZILLAH CRAWCOUR PARK,144.321930000017,-38.1445199990477
ZOOLOGICAL GARDENS,144.945700000115,-37.7837399987446
H P ZWAR RESERVE,144.996009999939,-37.74117999938
MCDONALD PARK,142.910420000375,-37.2526299986513
WYNDHOLM RESERVE,143.819030000356,-37.5220699988917
MCDONALD RESERVE,144.324360000335,-38.1820999991192
D MCDONALD RESERVE,144.974309999952,-37.7409599988882
J A MCDONALD GARDENS,144.895140000372,-37.7684599995125
MCDONALD/HEALY PLAYGROUND,145.072090000261,-37.9948499989179
MCDONNELL PARK,145.014300000397,-37.7693199988345
KURLL PARK,145.328170000251,-37.9977399988473
KURRAJONG RESERVE,145.303810000177,-37.794539999131
KYABRAM RECREATION GROUND,145.041810000368,-36.3117899994986
PINKS RESERVE,145.319149999936,-37.8130399993245
MCGRATH RECREATION GROUND,147.318760000042,-36.09734999873
WILLIAM RICKETTS SANCTUARY,145.355160000277,-37.8326699987387
MUCKATAH RECREATION RESERVE,145.634310000456,-35.999569998752
NORTHCOTT PARK,143.900680000341,-37.4307299995076
LINCOLN SQUARE,144.962889999747,-37.8024199994031
LINDENOW SOUTH GOLF COURSE,147.430699999539,-37.8323499994815
A K LINES RESERVE,145.087609999908,-37.7042999994167
LIONS PARK,147.080129999668,-38.0941199988517
H V MCKAY MEMORIAL GARDENS,144.828379999682,-37.7836699992201
MCKECHNIE RESERVE,144.798089999552,-37.7465599992917
MCKENZIE FLORA RESERVE,145.7165300004,-37.2070699987236
GREG RIDSDALE MEMORIAL CAMPING PARK,147.834030000542,-37.7112399993042
GREYS RESERVE,145.757920000345,-35.9798499993305
STANLEY PARK,144.580040000228,-37.4062699991277
STANLEY STREET RESERVE,145.059310000236,-37.866789998839
STEAD PARK,144.364270000228,-38.0828699987713
STEAVENSON FALLS RESERVE,145.767640000136,-37.533739999236
BEECHWORTH RECREATION RESERVE,146.696810000141,-36.3492899986487
BELGRAVE SOUTH RECREATION RESERVE,145.355700000095,-37.9317899987443
BARRINGO WILDLIFE RESERVE,144.637090000321,-37.4176299994762
BANDIANA GOLF COURSE,146.91903000024,-36.1520699992563
BANKSIA RESERVE,145.04227000001,-37.9863099993096
BANKSIA SQUARE,145.174870000234,-38.3912399988246
IRWIN RESERVE,144.853200000106,-37.8451299994985
DORSET HILL WILDLIFE PARK,145.670140000055,-36.5062399993852
R B DOUGLAS RESERVE,144.974309999726,-37.7762399993555
DOWTON PARK RESERVE,146.059099999574,-38.2083299992141
DINSDALE PARK,145.257369999571,-37.8676299988302
DOBSON PARK,145.286170000253,-37.8773399993634
STRATFORD SPORTS GROUND,147.084359999671,-37.9717799992708
STRATHBOGIE RECREATION RESERVE,145.739129999507,-36.8507199987421
UNION STREET RESERVE,145.023580000212,-37.8579799987223
UNIVERSITY SQUARE,144.960280000225,-37.801069999195
TUERONG RESERVE,145.074150000065,-38.2892499990032
TRICKS RESERVE,145.019370000086,-37.9653099990101
ROSANNA GOLF CLUB,145.102550000294,-37.7455799990782
UNDERA RECREATION RESERVE,145.216000000336,-36.2766499991071
RIGHETTI OVAL,145.037370000195,-37.8392899993213
RINGWOOD NORTH RESERVE,145.238669999962,-37.79516999939
RITCHIE NATURAL FLORA RESERVE,145.849590000061,-38.4448499987583
WALLACEDALE OVAL,141.79477999949,-37.9146399993768
WANDOWN STATE WILDLIFE RESERVE,142.985420000005,-34.7995699987476
WANGIE FAUNAL RESERVE,143.261530000053,-35.7026299989844
ROSS RESERVE,145.170670000127,-37.9613899988259
ROTHWELL RESERVE,144.50896000024,-37.9748399991099
NARRAPORT RECREATION RESERVE,143.123480000062,-36.0392899991445
J A BOYD MEMORIAL RESERVE,147.085530000049,-37.971599998745
BRADDY RESERVE,144.938480000122,-37.76289999903
BRAEMAR COURT RESERVE,144.330789999846,-38.1584099992834
BRAESIDE METROPOLITAN PARK,145.133480000079,-37.9942899986502
BRAMBLEFIELD RESERVE,145.152369999533,-38.1973499989816
WALLACE AVENUE RESERVE,145.145469999535,-38.1573299990407
WALLACE RECREATION RESERVE,144.049790000418,-37.5518999991183
E H JONES RESERVE,144.979470000184,-37.7616899989505
JORDAN RESERVE,145.108100000259,-37.8768199986582
J L JORDAN RESERVE,144.66597999967,-38.2634599994164
JORDANS BEND PICNIC AREA,145.383760000513,-36.3656799990654
JOSEPH HARRIS SCOUT PARK,145.004590000257,-38.2912399990017
JOSEPH LANYON RESERVE,144.654349999927,-37.889829999403
JOYCE PARK,145.045830000436,-37.9077499990396
K W JOYCE RESERVE,144.934979999875,-37.7198599993774
JUBILEE PARK,145.232040000281,-37.8231399991926
JOHN AUGUST RESERVE,145.084139999449,-37.8176099989697
JOE TABUTEAU RESERVE,146.253739999949,-38.1748099991187
JEFF FLORRIMELL RESERVE,144.807640000102,-37.7687399986833
JELLS PARK,145.200419999583,-37.9067899988711
JENNINGS RESERVE,145.360700000012,-37.8209599990928
JEREMAL FAUNAL RESERVE,147.921730000412,-36.0312299991583
YANDELL RESERVE,145.11820000001,-37.6965099987238
NAMBROK RECREATION RESERVE,146.853769999913,-38.0694299994825
NARBETHONG SPECIAL PURPOSES RESERVE,145.636530000471,-37.5776299995237
KYVALLEY RECREATION RESERVE,145.005699999625,-36.2848499989001
ELMORE RECREATION RESERVE,144.607799999903,-36.491219998951
ELTHAM CENTRAL PARK,145.144999999999,-37.7150499993837
ELTHAM COMMON,145.146260000312,-37.716789999298
ELWOOD PARK,144.986400000087,-37.8896999992734
EMERALD PARK,145.453760000069,-37.9312399989721
F A EMERY RESERVE,144.820729999492,-37.861589999229
MICHAEL LAFFAN RESERVE,144.830610000034,-37.7957799995133
MICHAEL MCCOY RESERVE,144.897630000219,-37.7921799991894
Yallourn North Recreation Reserve,146.362920000498,-38.1620699994394
HIGHFIELD PARK,145.08567999976,-37.8361999986699
HIGHTON RECREATION RESERVE,144.320980000173,-38.1709599992202
ELIZABETH BRIDGE RESERVE,145.321920000548,-37.8003999991754
MILDURA GOLF COURSE,142.136260000225,-34.1784599995421
AQUEDUCT RESERVE,145.065139999682,-37.6892899991876
PENNYWEIGHT GULLY RESERVE,143.881930000212,-37.5739399990963
PENSHURST FOOTBALL GROUND,142.29986999986,-37.870959998855
CLAREMONT PARK,144.342919999954,-38.1573499992836
CLARKE LAGOON FAUNAL RESERVE,147.911559999839,-36.0240799992116
S J CLEMENT RESERVE,144.852870000047,-37.846349999064
CLIFFORD PARK SCOUT CENTRE,145.280140000506,-37.7151299990075
M W W CLIFTON RESERVE,144.953199999469,-37.7667899987674
CLIPPERTON RESERVE,145.128479999562,-38.1895699990747
C G BARKER RESERVE,144.938200000147,-37.7684599992571
BARKLEY SQUARE RESERVE,144.445420000355,-37.2403999989964
C T BARLING RESERVE,145.039459999838,-37.7235999988554
ENSAY SOUTH RECREATION RESERVE,147.820140000316,-37.3823499992595
EPPING RESERVE,145.029029999509,-37.6409599988467
EPSOM SPORTS CENTRE,144.319030000301,-36.7042899993582
ERIC BELL RESERVE,145.147370000421,-38.1251299988451
ERIC BOARDMAN MEMORIAL RESERVE,144.696070000488,-37.582219998666
ERN BARKER RESERVE,145.284869999886,-38.0035199993392
ERNEST LLOYD RESERVE,145.646949999806,-37.8155399994063
ERRINGTON RESERVE,144.803070000169,-37.7456499986841
BUSH RESERVE,144.953929999942,-37.7423299987348
BUTTERFIELD RESERVE,145.436079999533,-37.8951599991856
BALNARRING RECREATION RESERVE,145.117200000441,-38.3622599990084
WHITEHOUSE CREEK SCENIC RESERVE,145.829309999823,-37.4831799988317
WAREENA PARK,146.310649999989,-36.3592499992717
WARR PARK,144.964480000078,-37.7602899986689
WALKER PARK,145.184700000545,-37.8164299992513
WALKER RESERVE,145.240160000112,-37.8733399992985
WALKLEY PARK,146.413149999734,-38.314889999327
WALLACE MORE PARK,144.796260000144,-37.772899999481
CHERRY TREE PICNIC AREA,148.051529999732,-37.8042899986941
ANDERSON PARK,145.048829999619,-37.8399399987699
ANDERSON RESERVE,145.820980000528,-38.4384599994136
J J ANDERSON RESERVE,144.959309999884,-37.7498499990245
N G W ANDERSON PARK,144.97237000022,-37.7670699988302
ANDREWS PARK,146.413480000243,-38.3031799990818
ANDREWS RESERVE,145.212929999708,-38.0021799987752
ANGUS FACEY RESERVE,145.302860000362,-38.0110199992873
APEX PARK PICNIC AREA,146.307090000481,-38.4278999992718
THE GIANT WORM,145.472090000083,-38.4740099987999
CATJUMP PARK,145.175140000201,-37.7803999987793
ARMSTRONG RESERVE,145.130980000336,-38.0906799994574
HINKLER RESERVE,145.174570000388,-37.8807699991441
HISLOP RESERVE,145.080960000549,-37.8000899988754
HEIDELBERG GOLF CLUB,145.114030000463,-37.7315099993533
HEIDELBERG PARK,145.072729999809,-37.7539799993279
WANTIRNA RECREATION RESERVE,145.205139999734,-37.8601299991714
WARATAH SOUTH RESERVE,145.245139999733,-37.9951299994965
WALLABY CREEK RESORT,145.249869999544,-37.4073499986524
WALLABY PARK,145.596259999713,-38.3340099990091
EASTFIELD PARK,145.278430000092,-37.8086799986361
CROYDON TOWN PARK SOUTH,145.278430000092,-37.8086799986361
D N DUANE RESERVE,144.842639999432,-37.8231399992371
W J DUGGAN RESERVE,144.979590000306,-37.7492899993378
DUMBALK RECREATION RESERVE,146.101029999904,-38.5334999994387
DUNCAN MACKINNON RESERVE,145.063939999503,-37.9053599993194
BRUNSWICK PARK,144.951570000064,-37.7644099993907
THE GRANGE,145.132369999475,-37.9453999986852
MOUNT CRAVENSVILLE SCENIC RESERVE,147.603759999547,-36.470129999215
MOUNT DANDENONG OBSERVATORY RESERVE,145.347919999844,-37.8298499991128
MOUNT DONNA BUANG RESERVE,145.678480000456,-37.7112399988215
MEREDITH PARK,143.610559999766,-38.269189999514
WATSON PARK,146.413810000447,-38.3103599995197
WATSON RESERVE,145.079870000417,-37.8670699988521
CUDGEWA RECREATION GROUND,147.787369999813,-36.1742899990458
E J WHITTEN OVAL,144.886750000419,-37.8002999987794
MOUNT HOPE RESERVE,144.202650000204,-35.990399998794
MOUNT HOTHAM ALPINE RESORT,147.119310000059,-36.9840099989423
LE PAGE PARK,145.070780000337,-37.9586899991502
LEISURELAND FAIR,145.21236999944,-38.1720699995168
MOOROOPNA RECREATION RESERVE,145.350699999811,-36.3937399990618
MOONDARRA PICNIC GROUND,146.252639999922,-38.0948499992907
FERN TREE PICNIC AREA,143.239029999781,-37.310959999322
FLAT ROCK PICNIC AREA,142.375420000531,-36.8909599987169
COROP RECREATION RESERVE,144.789310000384,-36.4595699986843
COSGROVE GOLF COURSE,145.6193100001,-36.3467899990123
THE VILLAGE RESERVE,144.794590000534,-36.1201299991403
MOORAK PARK,144.340269999538,-38.1538499988411
J E MOORE PARK,144.993970000499,-37.7168599991071
BENNETTSWOOD SPORTS GROUND,145.114309999807,-37.8495699993107
MOOROODUC QUARRY RESERVE,145.110979999552,-38.2065099994915
MOOROODUC RESERVE,145.096260000037,-38.249569998797
MONASH RESERVE,146.299350000135,-38.18301999907
WONWONDAH RECREATION RESERVE,142.132089999798,-36.877629999029
BILLYS CREEK RECREATION RESERVE,146.404310000039,-38.3434599992985
Brentwood Park Reserve,145.299669999914,-37.7898099987297
BEREMBOKE RESERVE,144.237369999473,-37.7817899991667
BERNIE LARSEN RESERVE,145.353199999736,-37.9017899987602
THE PINES,144.8918099995,-38.4776299991532
THE QUARRIES,145.006760000046,-37.7893799994526
THE BEN KAVANAGH RESERVE,145.092369999755,-38.0034599988985
TELANGATUK RECREATION RESERVE,141.974869999513,-37.1265099986895
WULGULMERANG RECREATION GROUND,148.25930999977,-37.0670699993614
WURUNDJERI WALK,145.144309999922,-37.8412399989021
C R WOOD PARK,145.68848000046,-36.0753999986615
KATAMATITE RECREATION RESERVE,145.68848000046,-36.0753999986615
VAL BOYD RESERVE,145.292919999818,-37.8840099988982
VALE STREET OVAL,146.256530000047,-38.182349999031
R T POLLARD GARDENS,144.830899999604,-37.7890599989747
WICKLIFFE RECREATION GROUND,142.721810000113,-37.6876299990841
THE GUMS PICNIC AREA WON WRON FOREST,146.708479999684,-38.516509999423
KURRAYAH CAMPING AND WATER RESERVE,141.291530000495,-37.079289999112
WAR MEMORIAL PARK RESERVE,145.097090000387,-37.7058499990324
WARATAH RESERVE,145.248259999556,-37.9933799991644
BINNACK PARK,145.084310000373,-37.695959998836
BIRDS GULLY RESERVE,146.272920000317,-38.2790099990121
CABBAGE TREE PALMS RESERVE,148.669590000294,-37.7356799994601
BURWOOD RESERVE,145.093469999649,-37.8542599988072
SYMES RESERVE,142.388619999634,-36.2395799990675
TAHARA BRIDGE RESERVE PICNIC AREA,141.664590000512,-37.6656799990476
GUNBOWER RECREATION RESERVE,144.374470000491,-35.9521799992636
LAANG BUSHLAND RESERVE,142.804029999878,-38.3665099991098
LAH-ARUM RECREATION RESERVE,142.3273699999,-36.936509999337
LAKE BATYO CATYO RECREATION RESERVE,142.947649999756,-36.5109599991417
BRIDGEWATER RECREATION RESERVE,143.945499999985,-36.605879999256
CHALCOT LODGE RESERVE,145.249959999655,-37.9696499990385
CHANDLER RESERVE,145.462920000226,-37.9251299994476
YOUNGS HOLE PICNIC AREA,141.514590000334,-37.9320699992278
D GRIEVE RESERVE,144.780420000307,-37.8842899992121
ROBERT C GRIEVE RESERVE,144.993199999741,-37.9187399994214
GRIFF HUNT RESERVE,145.291630000546,-37.7654299988287
GREAVES RESERVE,145.196260000375,-37.9839899993639
GILMOUR PARK,145.308199999722,-37.9023499995005
HUME RESERVE,144.341309999664,-38.1079899989733
MCMAHON RESERVE,145.583759999502,-38.614289999324
MAURICE & DORIS BLACKBURN RESERVE,144.938759999771,-37.7512399994764
MAYFIELD PARK RESERVE,145.117920000135,-37.8876299990161
MAYGAR PARK,145.515799999548,-36.9687099987781
THE GERRY GREEN RESERVE,145.08237000022,-37.9906799990506
TED SUMMERTON RESERVE,146.257179999746,-38.1827599994462
LAKES ENTRANCE RECREATION RESERVE,147.98830999994,-37.8780799990954
WALHALLA CRICKET GROUND,146.45376000039,-37.9365099992861
WALHALLA HISTORIC AREA,146.443760000348,-37.9356799991677
URALLA NATURE RESERVE,146.144310000409,-38.2284599990438
CANDLEBARK WALK,145.267649999672,-37.7709699991783
ARDEER COMMUNITY PARK,144.805940000385,-37.7827199989212
LAWRENCE RESERVE,145.138140000526,-37.8563999992815
ANTONIETTA TOSCANO RESERVE,145.315800000492,-38.003739998705
ARTHUR W PETERSON RESERVE,145.202830000404,-38.3649799994447
PINEVIEW PARK,145.161010000206,-37.7692199992591
WESBURN PARK,145.649230000538,-37.7717599986878
ANTHONY GROVE RESERVE,145.535569999935,-37.7776399987387
FELIX COURT RESERVE,145.533959999975,-37.7781599993939
MCKENZIE KING DRIVE RESERVE,145.658100000425,-37.7522199992145
STAGECOACH RESERVE,144.767759999781,-37.7026099988909
CALDER RISE NEIGHBOURHOOD PARK,144.823169999753,-37.7164799990589
FRANK GARTH RESERVE,146.330279999804,-36.3536799989212
J A DOUGLAS PARK LAND RESERVE,145.350509999984,-36.3778599991119
LOYS PADDOCK,145.009479999585,-37.8324999991781
FERNTREE GULLY PICNIC GROUND,145.316920000536,-37.8908799989832
GLEN STREET RESERVE,145.102479999805,-38.0222299994694
CHANDELLA RESERVE,145.253350000237,-37.8608199995337
A R MCNABB RESERVE,144.886790000461,-37.7975199989403
SETTLERS PARK,145.1352099999,-37.6938299993508
JAMES BELSAR RESERVE,143.562100000161,-35.3378699995524
VIOLET LARSEN RESERVE,145.353279999801,-37.9021699989867
M. V. MCKAY MEMORIAL GARDENS,144.828060000309,-37.7838799987124
C J CRUICKSHANK PARK,144.875249999585,-37.8157999995306
SHEILS RESERVE,144.939779999468,-37.7605899987142
A H BARRETT RESERVE,143.078909999999,-38.3260099988626
JOHN LINDSAY RESERVE,145.138590000472,-38.0797399986369
ARMSTRONGS RESERVE,145.130710000498,-38.0904799986731
RUFFEY LAKE PARK,145.138279999689,-37.7756599995175
ENTERPRIZE PARK,144.959730000046,-37.8199999987496
GALLEON PARK,147.889840000495,-36.2019899994142
N L MARTIN RESERVE,144.953759999715,-37.7045699994396
MARY CHECKLEY RESERVE,145.938980000151,-38.4790099988644
MARY MACKILLOP RESERVE,145.088759999815,-37.828459999123
GLASS SQUARE,145.155880000058,-36.7854999991625
GLEN CROMIE PARK,145.892919999921,-38.0748499993361
BALMORAL GOLF CLUB,141.869310000466,-37.2395699990626
LEO HOFFMAN RESERVE,144.878070000322,-37.8405799990449
MOORPANYAL PARK,144.374629999929,-38.1012099987689
DEER PARK RESERVE,144.777269999867,-37.7722499993042
DELACOMBE PARK,145.126899999984,-38.1618399987135
DARLING PARK,145.066260000305,-37.8703999994731
DARNUM RECREATION GROUND,146.010700000157,-38.1848499990067
LEWIS PARK,145.246360000219,-37.865799998683
WOOSANG RECREATIONAL RESERVE,143.495419999709,-36.3548499987799
GLEN IRIS PARK,145.057090000373,-37.8667899989794
GLEN WAVERLEY CENTRAL RESERVE,145.164590000264,-37.8892899988607
GIBB RESERVE,144.93137000005,-37.6680799989999
GEELONG WEST OVAL,144.345140000275,-38.1303999986733
GELLIBRAND HILL PARK,144.864309999777,-37.6562399991727
GEMBROOK PARK RESERVE,145.544309999725,-37.9548499992642
