name,longitude,latitude
WINTON SWAMP,145.129670000188,-37.7249099992997
LOCH PRIMARY SCHOOL,145.702960000291,-38.3686099988264
NOORAT PRIMARY SCHOOL,142.928740000379,-38.1907399993177
DONVALE PRIMARY SCHOOL,145.173779999791,-37.8003999991385
HORSHAM NORTH PRIMARY SCHOOL,142.204539999989,-36.6973599989893
LANCASTER PRIMARY SCHOOL,145.123480000223,-36.6751299986878
LANCEFIELD PRIMARY SCHOOL,144.726429999925,-37.274939999041
LANGLEY PRIMARY SCHOOL,144.489659999997,-37.1711699995246
KUNYUNG PRIMARY SCHOOL,145.076240000375,-38.1876599991816
KYABRAM PRIMARY SCHOOL,145.039029999966,-36.309289999351
BOBINAWARRA EAST PRIMARY SCHOOL,146.497920000019,-36.5281799986652
BALD HILLS PRIMARY SCHOOL,143.844590000044,-37.4509599991007
JACANA PRIMARY SCHOOL,144.913340000134,-37.6885999990527
SANDRINGHAM PRIMARY SCHOOL,145.009470000484,-37.9470299990493
SALE PRIMARY SCHOOL,147.072889999811,-38.107749999108
BOGONG PRIMARY SCHOOL,147.22542000026,-36.8037399990002
EDDINGTON PRIMARY SCHOOL,143.859309999672,-36.8826299990128
MARCUS HILL PRIMARY SCHOOL,144.571529999919,-38.2420699992574
MARDAN SOUTH PRIMARY SCHOOL,146.091529999447,-38.47984999905
MARIBYRNONG PRIMARY SCHOOL,144.891529999692,-37.7712399992037
MARKWOOD PRIMARY SCHOOL,146.497919999845,-36.4592899991955
MARLBOROUGH PRIMARY SCHOOL,145.232949999575,-37.8363999995343
WEST WARRNAMBOOL PRIMARY SCHOOL,142.465979999783,-38.3659599990133
CALLAWADDA PRIMARY SCHOOL,142.785699999433,-36.8178999994984
MAPLE STREET PRIMARY SCHOOL,144.265149999598,-36.771239998703
WONGA PARK PRIMARY SCHOOL,145.273999999551,-37.7306299987875
MARYSVILLE PRIMARY SCHOOL,145.748940000451,-37.51196999902
CAMPBELLTOWN PRIMARY SCHOOL,143.944309999468,-37.2026299991375
BURRUM PRIMARY SCHOOL,142.733199999982,-36.5506799993383
GLENORCHY PRIMARY SCHOOL,142.659869999994,-36.9020699988983
GLENORMISTON PRIMARY SCHOOL,142.988479999912,-38.1562399987414
SUTTON GRANGE PRIMARY SCHOOL,144.358200000254,-36.9873499991082
Stradbroke West Primary School,146.961260000203,-38.2703999988259
ELINGAMITE NORTH PRIMARY SCHOOL,143.002919999567,-38.3353999991703
ELINGAMITE PRIMARY SCHOOL,143.02153000008,-38.365679999277
ELLERSLIE PRIMARY SCHOOL,142.685980000368,-38.1517899987737
ELLIMINYT PRIMARY SCHOOL,143.583700000063,-38.3613399994283
ELMHURST PRIMARY SCHOOL,143.250209999834,-37.1779999992494
BUNDARRA PRIMARY SCHOOL,141.59244999953,-38.3622299989127
BUNINYONG PRIMARY SCHOOL,143.886259999577,-37.6542199987136
GOLDEN POINT PRIMARY SCHOOL,143.863760000099,-37.5678999990678
TRAFALGAR PRIMARY SCHOOL,146.088759999876,-38.2115099992947
TOORAK CENTRAL SCHOOL,145.009869999709,-37.8451299988708
TOORAK PRIMARY SCHOOL,145.009910000509,-37.8450599992713
TOORLOO ARM PRIMARY SCHOOL,148.050980000266,-37.8525299987672
ALTONA MEADOWS PRIMARY SCHOOL,144.779739999774,-37.8686699989221
ALTONA NORTH PRIMARY SCHOOL,144.849179999758,-37.8369599991767
ALTONA PRIMARY SCHOOL,144.822749999693,-37.8676899994871
ALTONA WEST PRIMARY SCHOOL,144.817369999481,-37.8606799989963
QUAMBATOOK GROUP SCHOOL,143.518760000136,-35.8551299988995
ORMOND PRIMARY SCHOOL,145.033670000009,-37.9069899991674
WOODSIDE PRIMARY SCHOOL,146.876740000342,-38.5263199993127
WOODVILLE PRIMARY SCHOOL,144.691240000168,-37.8837599990996
SUSSEX HEIGHTS PRIMARY SCHOOL,145.111280000159,-37.8889099988119
SUTHERLAND CREEK PRIMARY SCHOOL,144.227640000049,-38.0137399991084
TOOTGAROOK PRIMARY SCHOOL,144.85733000017,-38.3694599991153
AIRLY PRIMARY SCHOOL,147.113899999818,-38.025699999173
ALBERT PARK PRIMARY SCHOOL,144.952769999588,-37.8418699990909
ALBION NORTH PRIMARY SCHOOL,144.823050000202,-37.7621099992731
ALDERCOURT PRIMARY SCHOOL,145.161619999613,-38.1166099995251
STRATHMERTON PRIMARY SCHOOL,145.478850000215,-35.9240099990766
STRATHMORE NORTH PRIMARY SCHOOL,144.915980000213,-37.7248499986448
STRATHMORE PRIMARY SCHOOL,144.91701000036,-37.7354999995075
CHESHUNT SOUTH PRIMARY SCHOOL,146.395699999913,-36.8267899995
TOTTENHAM NORTH PRIMARY SCHOOL,144.855980000482,-37.7903999992256
TOTTENHAM PRIMARY SCHOOL,144.86014000029,-37.8003999988532
KERGUNYAH SOUTH PRIMARY SCHOOL,147.042919999876,-36.3753999989924
KERRIMUIR PRIMARY SCHOOL,145.135249999892,-37.8036699991921
THE LAKE PRIMARY SCHOOL,142.093149999696,-34.2058999993745
SYNDAL SOUTH PRIMARY SCHOOL,145.143310000374,-37.8790699987333
WILKUR SOUTH PRIMARY SCHOOL,142.679590000445,-36.097899999403
KENSINGTON PRIMARY SCHOOL,144.92761999999,-37.7926599988282
KENT PARK PRIMARY SCHOOL,145.26274000008,-37.8834799986952
KANGAROO FLAT PRIMARY SCHOOL,144.234090000003,-36.7876699992248
KANGAROO GROUND PRIMARY SCHOOL,145.214660000517,-37.6917199986395
WILLAURA PRIMARY SCHOOL,142.739470000001,-37.5446799995364
WILLENABRINA PRIMARY SCHOOL,142.21486999964,-36.0665099992462
TANJIL SOUTH PRIMARY SCHOOL,146.252399999666,-38.1188499991468
SUNSHINE PRIMARY SCHOOL,144.831020000393,-37.7907799988465
SURFSIDE PRIMARY SCHOOL,144.541669999797,-38.2614399989444
SURREY HILLS PRIMARY SCHOOL,145.100909999909,-37.8255199995323
WAREEK PRIMARY SCHOOL,143.611530000279,-36.9912399990631
KARINGAL HEIGHTS PRIMARY SCHOOL,145.166819999899,-38.1414599994886
KARINGAL PRIMARY SCHOOL,145.152280000536,-38.1379099989011
TANTI PARK PRIMARY SCHOOL,145.057919999462,-38.2262399991809
KATAMATITE PRIMARY SCHOOL,145.685299999798,-36.0773399992465
KATAMATITE EAST PRIMARY SCHOOL,145.759589999968,-36.024849999092
CARRARAGARMUNGEE PRIMARY SCHOOL,146.460869999781,-36.3288799991029
CARRINGTON PRIMARY SCHOOL,145.246500000176,-37.8914599989548
CARRUM DOWNS PRIMARY SCHOOL,145.187910000308,-38.0945799987959
BIRCHIP PRIMARY SCHOOL,142.920149999673,-35.9815099992785
BIRREGURRA PRIMARY SCHOOL,143.786519999915,-38.3404399986683
KATANDRA WEST PRIMARY SCHOOL,145.560719999889,-36.2254499993221
KATUNGA SOUTH PRIMARY SCHOOL,145.458939999964,-36.0183799987578
JUMBUNNA PRIMARY SCHOOL,145.770139999775,-38.4684599989199
Carrajung Primary School,146.698200000191,-38.3692899987424
KALIMNA WEST PRIMARY SCHOOL,147.95625999974,-37.8609599990176
KALLISTA PRIMARY SCHOOL,145.370010000546,-37.8850699987532
NATTE YALLOCK PRIMARY SCHOOL,143.468009999855,-36.9421199987846
NAVARRE PRIMARY SCHOOL,143.111340000378,-36.9007199987467
MYRTLE CREEK PRIMARY SCHOOL,144.429590000515,-36.9456799991418
RESERVOIR PRIMARY SCHOOL,145.006779999526,-37.7114099991556
MORTLAKE PRIMARY SCHOOL,142.804310000519,-38.0815099990067
MOUNT BLOWHARD PRIMARY SCHOOL,143.786449999486,-37.429229999287
MOUNT CLEAR PRIMARY SCHOOL,143.868380000013,-37.6047299986384
LEMNOS PRIMARY SCHOOL,145.462459999909,-36.3580399994613
LARA LAKE PRIMARY SCHOOL,144.395650000107,-38.0303899994211
LARDNER PRIMARY SCHOOL,145.87986999952,-38.20456999935
LARDNER & DISTRICT PRIMARY SCHOOL,145.87986999952,-38.20456999935
UPWEY SOUTH PRIMARY SCHOOL,145.326840000303,-37.9131299987534
DINGEE PRIMARY SCHOOL,144.234869999701,-36.3615099988757
DINGLEY PRIMARY SCHOOL,145.132499999869,-37.9825899992536
ARARAT NORTH PRIMARY SCHOOL,142.940060000405,-37.2746299995174
ARARAT PRIMARY SCHOOL,142.937309999792,-37.2859299989069
ARARAT WEST PRIMARY SCHOOL,142.92101000011,-37.2773499989941
ARDONACHIE PRIMARY SCHOOL,141.95876000008,-38.0617899991902
AREEGRA PRIMARY SCHOOL,142.632089999628,-36.2670699989657
SOMERS PRIMARY SCHOOL,145.164609999786,-38.3920999992315
SOMERVILLE PRIMARY SCHOOL,145.179150000354,-38.2239999986722
SORRENTO PRIMARY SCHOOL,144.740690000307,-38.3414699993292
MOONEE PONDS WEST PRIMARY SCHOOL,144.909339999455,-37.7689299993111
KISMET PARK PRIMARY SCHOOL,144.728679999576,-37.5652299986934
VERMONT PRIMARY SCHOOL,145.194300000501,-37.8373499992247
POOWONG CONSOLIDATED SCHOOL,145.769710000377,-38.3424699994548
LALLAT PLAINS PRIMARY SCHOOL,142.702369999643,-36.6398499994957
PYALONG PRIMARY SCHOOL,144.857100000054,-37.1172199992306
POINT LONSDALE PRIMARY SCHOOL,144.621129999972,-38.2744099988607
NICHOLSON PRIMARY SCHOOL,147.747919999724,-37.8157599987147
NIDDRIE PRIMARY SCHOOL,144.878439999989,-37.730829999132
NILMA PRIMARY SCHOOL,145.974299999644,-38.165719998821
NOBLE PARK PRIMARY SCHOOL,145.173910000335,-37.9706099993779
LEARMONTH PRIMARY SCHOOL,143.713760000018,-37.4281799987286
LEXTON PRIMARY SCHOOL,143.516259999876,-37.2701299990271
SUNSHINE HEIGHTS PRIMARY SCHOOL,144.818170000317,-37.7922099988046
CARAMUT PRIMARY SCHOOL,142.516809999556,-37.9573499987128
BROADMEADOWS WEST PRIMARY SCHOOL,144.914099999576,-37.6813899989163
DINGWELL PRIMARY SCHOOL,143.845149999833,-35.8045699994063
RINGWOOD NORTH PRIMARY SCHOOL,145.230739999647,-37.7931199991838
SAINT ARNAUD PRIMARY SCHOOL,143.257549999971,-36.6101899993729
LETHBRIDGE PRIMARY SCHOOL,144.134570000242,-37.9690499991728
LANGKOOP PRIMARY SCHOOL,141.035420000437,-37.1070699991865
MAUDE PRIMARY SCHOOL,144.167920000274,-37.9495699989823
EDI UPPER PRIMARY SCHOOL,146.448820000289,-36.7064599990938
EDITHVALE PRIMARY SCHOOL,145.112980000443,-38.037479999065
TEMPLESTOWE PRIMARY SCHOOL,145.128199999897,-37.7590099995002
SHADY CREEK PRIMARY SCHOOL,146.057090000096,-38.1201299987772
WESTMERE PRIMARY SCHOOL,142.971809999547,-37.6867899990376
WARRNAMBOOL SOUTH PRIMARY SCHOOL,142.470419999897,-38.3931799992406
WARRONG PRIMARY SCHOOL,142.314870000276,-38.2053999987331
HAMPTON PRIMARY SCHOOL,145.003480000384,-37.9333799990845
GRUYERE PRIMARY SCHOOL,145.450390000147,-37.7340899988221
MELTON WEST PRIMARY SCHOOL,144.567500000012,-37.6774699988289
MEERLIEU PRIMARY SCHOOL,147.388200000012,-38.0012399989896
WONTHAGGI NORTH PRIMARY SCHOOL,145.600240000496,-38.5988099988205
WEDDERBURN PRIMARY SCHOOL,143.611050000247,-36.4188699989438
BROOKLYN PRIMARY SCHOOL,144.850420000034,-37.819849998849
TYABB RAILWAY STATION PRIMARY SCHOOL,145.192510000419,-38.2619299992936
TYERS PRIMARY SCHOOL,146.47754999994,-38.1490999988128
SEVILLE PRIMARY SCHOOL,145.464410000348,-37.7738799994337
DONALD PRIMARY SCHOOL,142.984630000354,-36.3671899988441
GUILDFORD PRIMARY SCHOOL,144.164590000358,-37.1517899991094
WARRNAMBOOL EAST PRIMARY SCHOOL,142.499579999576,-38.3895799986401
WANGOOM PRIMARY SCHOOL,142.560150000402,-38.3453999992945
BUANGOR PRIMARY SCHOOL,143.175019999994,-37.3640299986575
OLD SAINT ARNAUD EAST SCHOOL,143.304869999596,-36.6181799986945
DOOEN PRIMARY SCHOOL,142.257920000466,-36.6390099986666
MOOROODUC PRIMARY SCHOOL,145.105169999532,-38.2480699989424
MOOROOLBARK PRIMARY SCHOOL,145.309029999602,-37.7887399991412
