price
704.4111111111112
499.0
588.3888888888889
471.6666666666667
498.0
571.0689655172414
610.0
599.1818181818181
606.4918032786885
661.9655172413793
556.3076923076923
383.3333333333333
507.5
587.44
595.5636363636364
603.1384615384616
702.0
4955.431034482759
355.0857142857143
215.63636363636363
597.35
642.5
628.4166666666666
724.2857142857143
642.7272727272727
670.0
490.38461538461536
418.90140845070425
415295.76744186046
277.3018867924528
581.4285714285714
516.6592920353983
642.8571428571429
522.5238095238095
486.55555555555554
482.5
486.3897058823529
547.265306122449
388.3333333333333
453.241935483871
640.5945945945946
678.4473684210526
549.375
758.3333333333334
800.0
577.7
759.3846153846154
470.7586206896552
630.0
495.7647058823529
526.5652173913044
1352.586770981508
280.0
350.0
655.8
658.7333333333333
1200.0
436.3888888888889
617.7083333333334
488.4782608695652
483.75
571.4428571428572
502.0181818181818
584.7073170731708
708.9285714285714
604.030303030303
623.6734693877551
630.4651162790698
595.0
561.7875
450.0
630.3
598.739336492891
630.0
630.0
667.4137931034483
511.8888888888889
573.8888888888889
592.625
608.1496259351621
693.875
702.1428571428571
457.0
608.75
625.0
516.4583333333334
553.7717391304348
472.0
551.6590909090909
551.0696202531645
540.7142857142857
543.574074074074
486.33620689655174
518.3333333333334
529.2857142857143
605.9806763285025
455.5
661.90625
477.9423076923077
628.8241758241758
