stop_id,stop_name,stop_lat,stop_lon,source_file,postcode
20337,Riddells Creek Railway Station (Riddells Creek),-37.46512379,144.6798307,source_10,3431
20338,Rochester Railway Station (Rochester),-36.3623605,144.6986813,source_10,3561
20339,Rosedale Railway Station (Rosedale),-38.15640367,146.7869664,source_10,3847
20341,Sale Railway Station (Sale),-38.10310272,147.0548051,source_10,3850
20342,Seymour Railway Station (Seymour),-37.02472873,145.1377286,source_10,3660
20343,Shepparton Railway Station (Shepparton),-36.38379101,145.4064975,source_10,3630
20344,South Geelong Railway Station (South Geelong),-38.15865863,144.358987,source_10,3220
20345,Springhurst Railway Station (Springhurst),-36.1858934,146.470417,source_10,3682
20346,Stratford Railway Station (Stratford),-37.96704739,147.0814694,source_10,3862
20347,Swan Hill Railway Station (Swan Hill),-35.34111357,143.5623432,source_10,3585
20348,Tallarook Railway Station (Tallarook),-37.09233454,145.1029973,source_10,3659
20349,Terang Railway Station (Terang),-38.23621199,142.9114722,source_10,3264
20350,Trafalgar Railway Station (Trafalgar),-38.2072423,146.1547728,source_10,3824
20351,Traralgon Railway Station (Traralgon),-38.19888494,146.5378821,source_10,3844
20352,Tynong Railway Station (Tynong),-38.08499626,145.6282343,source_10,3813
20353,Violet Town Railway Station (Violet Town),-36.63881606,145.7159234,source_10,3669
20355,Wandong Railway Station (Wandong),-37.3546771,145.0264154,source_10,3758
20356,Wangaratta Railway Station (Wangaratta),-36.35510089,146.3170385,source_10,3676
20357,Warragul Railway Station (Warragul),-38.16522945,145.9326742,source_10,3820
20358,Warrnambool Railway Station (Warrnambool),-38.38501396,142.475545,source_10,3280
20359,Winchelsea Railway Station (Winchelsea),-38.24013506,143.9841339,source_10,3241
20360,Wodonga Railway Station (Wodonga),-36.1058271,146.8712657,source_10,3690
20361,Woodend Railway Station (Woodend),-37.35879859,144.5258901,source_10,3442
20362,Yarragon Railway Station (Yarragon),-38.20315754,146.0630628,source_10,3823
22238,Flinders Street Railway Station (Melbourne City),-37.81830513,144.9669643,source_10,3000
22239,North Melbourne Railway Station (West Melbourne),-37.80630984,144.9415102,source_10,3003
22240,Footscray Railway Station (Footscray),-37.80141343,144.9020201,source_10,3011
22241,Sunshine Railway Station (Sunshine),-37.78853633,144.8328782,source_10,3020
22244,Watergardens Railway Station (Sydenham),-37.70112872,144.7741805,source_10,3037
22247,Richmond Railway Station (Richmond),-37.82407446,144.9901643,source_10,3121
22248,Caulfield Railway Station (Caulfield East),-37.87745946,145.0425248,source_10,3145
22249,Clayton Railway Station (Clayton),-37.92468255,145.1205344,source_10,3168
22250,Dandenong Railway Station (Dandenong),-37.98996792,145.2097254,source_10,3175
22251,Berwick Railway Station (Berwick),-38.04040813,145.3457147,source_10,3806
22252,Pakenham Railway Station (Pakenham),-38.08061383,145.4863677,source_10,3810
22253,Essendon Railway Station (Essendon),-37.7560117,144.9161975,source_10,3040
22254,Broadmeadows Railway Station (Broadmeadows),-37.68304926,144.9196132,source_10,3047
22257,Sherwood Park Railway Station (Warrnambool),-38.38639224,142.5388712,source_10,3280
43469,Wendouree Railway Station (Wendouree),-37.53971611,143.8200675,source_10,3355
44951,Creswick Railway Station (Creswick),-37.42460539,143.8881236,source_10,3363
44952,Clunes Railway Station (Clunes),-37.30314079,143.7815766,source_10,3370
44953,Maryborough Railway Station (Maryborough),-37.05090849,143.7424023,source_10,3465
47482,Talbot Railway Station (Talbot),-37.17289923,143.7056403,source_10,3371
47641,Waurn Ponds Railway Station (Waurn Ponds),-38.21581447,144.3068194,source_10,3216
47642,Epsom Railway Station (Epsom),-36.70634158,144.3210395,source_10,3551
47647,Wyndham Vale Railway Station (Manor Lakes),-37.87288647,144.6087319,source_10,3024
47648,Tarneit Railway Station (Tarneit),-37.83216813,144.6947144,source_10,3029
48804,Cobblebank Railway Station (Cobblebank),-37.71254554,144.6041078,source_10,3338
49295,Raywood Railway Station (Raywood),-36.53195927,144.201161,source_10,3570
49296,Huntly Railway Station (Huntly),-36.66584794,144.3698205,source_10,3551
49848,East Pakenham Railway Station (Pakenham),-38.08428464,145.5063139,source_10,3810
51809,Goornong Railway Station (Goornong),-36.61518327,144.5034742,source_10,3557
52011,Caroline Springs Railway Station (Ravenhall),-37.76614472,144.7357479,source_10,3023
